LISTA,CANDIDATO
LISTA CIVICA VIRGINIA RAGGI,PAOLA CERTOMA'
MOVIMENTO CINQUE STELLE 2050,ALESSANDRA CRISTICCHI
MOVIMENTO CINQUE STELLE 2050,FRANCESCA VALERIA ANTONINI
MOVIMENTO CINQUE STELLE 2050,MARIO BANDINO
MOVIMENTO CINQUE STELLE 2050,CLAUDIO BARUCCA
MOVIMENTO CINQUE STELLE 2050,SIMONE BERTUGLIA
MOVIMENTO CINQUE STELLE 2050,DANIELE BISCHETTI
MOVIMENTO CINQUE STELLE 2050,MARCO CERISOLA
MOVIMENTO CINQUE STELLE 2050,VIRGILIO INDORANTE
MOVIMENTO CINQUE STELLE 2050,SILVIA MAURIZI
MOVIMENTO CINQUE STELLE 2050,LETIZIA MISSO
MOVIMENTO CINQUE STELLE 2050,MONICA POLESE
MOVIMENTO CINQUE STELLE 2050,OMAR ACONE
MOVIMENTO CINQUE STELLE 2050,PATRIZIA BIANCO
MOVIMENTO CINQUE STELLE 2050,PAOLO de LAURENTIIS
MOVIMENTO CINQUE STELLE 2050,LAURA DOMENICI
MOVIMENTO CINQUE STELLE 2050,LAURA LUCE
MOVIMENTO CINQUE STELLE 2050,VINCENZO MAISANO
MOVIMENTO CINQUE STELLE 2050,BIANCA MARIA MARTINELLI
MOVIMENTO CINQUE STELLE 2050,ROBERTO VISCIONE
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,AHMAD AL AMAD
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,PAOLA BADESSI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GIAMMARCO BRUCOLI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,EMANUELA CHIAPPINI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GIOVANNA CINGOLANI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,PAOLO FALSINI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARIA FEDELE
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARCO GEMIGNANI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MAURO MAGGI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MATTEO MASSIMI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,OLIMPIA MASTROIANNI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GLORIA MARIA PICHARDO ARCE
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,FEDERICO RICCI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,BEATRICE RIDOLFI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,STEFANO RUGGIERI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GIUSEPPINA TODARELLO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,EVANDRO ZIJNO
