LISTA,CANDIDATO
LISTA CIVICA MICHETTI SINDACO,GILBERTO CUNEO
LISTA CIVICA MICHETTI SINDACO,GIOVANNI DESI
LISTA CIVICA MICHETTI SINDACO,MICHELE FIDATI
LISTA CIVICA MICHETTI SINDACO,GERMANO GURGONE
LISTA CIVICA MICHETTI SINDACO,SOFIA CARLA MACHADO ALVES MOREIRA
LISTA CIVICA MICHETTI SINDACO,MATTEO NOVELLI
LISTA CIVICA MICHETTI SINDACO,ANDREA ROCCU
LISTA CIVICA MICHETTI SINDACO,LOREDANA SANTARELLI
LISTA CIVICA MICHETTI SINDACO,SILVANA SCARABOTTI
LISTA CIVICA MICHETTI SINDACO,ARIANNA SCARIZZA
LISTA CIVICA MICHETTI SINDACO,ALESSANDRO STABELLINI
LISTA CIVICA MICHETTI SINDACO,FABRIZIO TATA
LISTA CIVICA MICHETTI SINDACO,SILVIO VOLLINI
LISTA CIVICA LE TORRI NICOLA FRANCO PRESIDENTE,VALENTINA ARFEI
LISTA CIVICA LE TORRI NICOLA FRANCO PRESIDENTE,MARCO AUGELLO
LISTA CIVICA LE TORRI NICOLA FRANCO PRESIDENTE,CORRADO BIZZAGLIA
LISTA CIVICA LE TORRI NICOLA FRANCO PRESIDENTE,SIMONA CARDINALI
LISTA CIVICA LE TORRI NICOLA FRANCO PRESIDENTE,FEDERICA CRISTIANI
LISTA CIVICA LE TORRI NICOLA FRANCO PRESIDENTE,NAZZARENO GASBARRA
LISTA CIVICA LE TORRI NICOLA FRANCO PRESIDENTE,WILLIAM GENTILI
LISTA CIVICA LE TORRI NICOLA FRANCO PRESIDENTE,ROSSELLA IOVINO
LISTA CIVICA LE TORRI NICOLA FRANCO PRESIDENTE,MICHAELA LIANI
LISTA CIVICA LE TORRI NICOLA FRANCO PRESIDENTE,ARTENIA LOKU
LISTA CIVICA LE TORRI NICOLA FRANCO PRESIDENTE,EMILIO LOSSO
LISTA CIVICA LE TORRI NICOLA FRANCO PRESIDENTE,PRISCILLA MAIOZZI FRIGNANI
LISTA CIVICA LE TORRI NICOLA FRANCO PRESIDENTE,PAMELA MANCINI
LISTA CIVICA LE TORRI NICOLA FRANCO PRESIDENTE,TERESA MANGIARACINA
LISTA CIVICA LE TORRI NICOLA FRANCO PRESIDENTE,DANILO PAULOZZA
LISTA CIVICA LE TORRI NICOLA FRANCO PRESIDENTE,FRANCESCO RUGGERI
LISTA CIVICA LE TORRI NICOLA FRANCO PRESIDENTE,GIUSEPPE SARDELLA
LISTA CIVICA LE TORRI NICOLA FRANCO PRESIDENTE,FABIANA SEGARELLI
GIORGIA MELONI FRATELLI D'ITALIA,ANTONIO VILLINO
GIORGIA MELONI FRATELLI D'ITALIA,DIANA AXINTE
GIORGIA MELONI FRATELLI D'ITALIA,GIUSEPPE BUFFA
GIORGIA MELONI FRATELLI D'ITALIA,CHIARA ELISABETTA DEL GUERRA
GIORGIA MELONI FRATELLI D'ITALIA,CLAUDIO DI MARCO
GIORGIA MELONI FRATELLI D'ITALIA,PIETRO DOMINICI
GIORGIA MELONI FRATELLI D'ITALIA,EMANUELE GIULIANI
GIORGIA MELONI FRATELLI D'ITALIA,ALBERTO GRAZIOSO
GIORGIA MELONI FRATELLI D'ITALIA,MARCO GUERCIONI
GIORGIA MELONI FRATELLI D'ITALIA,ROBERTO IMBIMBO
GIORGIA MELONI FRATELLI D'ITALIA,MARIA LECCESE
GIORGIA MELONI FRATELLI D'ITALIA,MARIO LORIGA
GIORGIA MELONI FRATELLI D'ITALIA,MAURO LUFFARELLI
GIORGIA MELONI FRATELLI D'ITALIA,CARMELA MASCIO
GIORGIA MELONI FRATELLI D'ITALIA,TERESA MOLINARO
GIORGIA MELONI FRATELLI D'ITALIA,FRANCESCA PELLICCIA
GIORGIA MELONI FRATELLI D'ITALIA,STEFANO PELONE
GIORGIA MELONI FRATELLI D'ITALIA,FRANCESCA PUCCI
GIORGIA MELONI FRATELLI D'ITALIA,FLAVIO QUINTILLI
GIORGIA MELONI FRATELLI D'ITALIA,VANDA RACO
GIORGIA MELONI FRATELLI D'ITALIA,GIOVANNI RAIOLA
GIORGIA MELONI FRATELLI D'ITALIA,ALESSIO ROTONDO
GIORGIA MELONI FRATELLI D'ITALIA,SERAFINO SERAFINI
POTERE AL POPOLO,STEFANIA ALESSANDRINI
POTERE AL POPOLO,ANGELA BARONE
POTERE AL POPOLO,PASQUALE NAPPO
POTERE AL POPOLO,ROBERTO FICARRA
POTERE AL POPOLO,MONJA RUGGERI
POTERE AL POPOLO,GIANLUCA SCIAMANNA
POTERE AL POPOLO,TIZIANA PICA
POTERE AL POPOLO,MARCO PITTALIS
POTERE AL POPOLO,ANGELA GAMMUTO
POTERE AL POPOLO,ERNESTO TISBA
POTERE AL POPOLO,MARCELLA STOCCHI
POTERE AL POPOLO,ALESSANDRO MOLDITO
POTERE AL POPOLO,ALESSANDRA STAROCCI
POTERE AL POPOLO,STEFANO LATTANZI
POTERE AL POPOLO,TERESA ADAMO
POTERE AL POPOLO,ALESSANDRO FRAIOLI
POTERE AL POPOLO,MARINA CAPRIOLI
POTERE AL POPOLO,ELENA ORFEI
