LISTA,CANDIDATO
REVOLUZIONE CIVICA,MARIA ROSARIA CHIAPPI
REVOLUZIONE CIVICA,LUIGI GRUTTADAURIA
REVOLUZIONE CIVICA,DANIELE VENTURI
REVOLUZIONE CIVICA,ALESSANDRO FIORINI
REVOLUZIONE CIVICA,CINZIA VELATI
REVOLUZIONE CIVICA,LORENZO NATALUCCI
MPL MOVIMENTO POLITICO LIBERTAS,ALESSANDRO BONATI
MPL MOVIMENTO POLITICO LIBERTAS,FIORELLA BUZZI
MPL MOVIMENTO POLITICO LIBERTAS,LAURA CALDARA
MPL MOVIMENTO POLITICO LIBERTAS,ALESSIO CASIERI
MPL MOVIMENTO POLITICO LIBERTAS,ANNAMARIA CELANO
MPL MOVIMENTO POLITICO LIBERTAS,MASSIMO ESPOSITO
MPL MOVIMENTO POLITICO LIBERTAS,EMMANUEL EKWURU
MPL MOVIMENTO POLITICO LIBERTAS,GIUSEPPE GHERARDI
MPL MOVIMENTO POLITICO LIBERTAS,ALDA HALLUNI
MPL MOVIMENTO POLITICO LIBERTAS,ELEONORA LO MONACO
MPL MOVIMENTO POLITICO LIBERTAS,ROSA QUACQUARELLI
MPL MOVIMENTO POLITICO LIBERTAS,GIOVANNI MAGLI
MPL MOVIMENTO POLITICO LIBERTAS,ILARIA MARCHEI
MPL MOVIMENTO POLITICO LIBERTAS,SAADIA MESKI
MPL MOVIMENTO POLITICO LIBERTAS,DANIELE MOLINA
MPL MOVIMENTO POLITICO LIBERTAS,MARIA RITA RINALDI
MPL MOVIMENTO POLITICO LIBERTAS,ANNAMARIA SCHIAVULLI
MOVIMENTO CINQUE STELLE 2050,ERMANNO PARADISI
MOVIMENTO CINQUE STELLE 2050,PIERCARLO ZIZZARI
MOVIMENTO CINQUE STELLE 2050,MARCO MASSARO
MOVIMENTO CINQUE STELLE 2050,MARIA GIUSEPPINA CAMPANINI
MOVIMENTO CINQUE STELLE 2050,GIOVANNI PALESTRINI
MOVIMENTO CINQUE STELLE 2050,ROBERTO ALLEGRETTI
MOVIMENTO CINQUE STELLE 2050,GIUSEPPE GIACOMINO
MOVIMENTO CINQUE STELLE 2050,FRANCESCO DELLI COLLI DELLI COLLI
MOVIMENTO CINQUE STELLE 2050,ROSSELLA RENDINA
MOVIMENTO CINQUE STELLE 2050,MARIA GABRIELLA CETRONI CIRAOLO
MOVIMENTO CINQUE STELLE 2050,DANIELA ADDIS
MOVIMENTO CINQUE STELLE 2050,UBALDO BOMPANE
MOVIMENTO CINQUE STELLE 2050,SIMONE CANTALINI
MOVIMENTO CINQUE STELLE 2050,VERONICA FEBBRARO
MOVIMENTO CINQUE STELLE 2050,DOMENICO ASTONE
MOVIMENTO CINQUE STELLE 2050,MARIANTONIETTA LEO
MOVIMENTO CINQUE STELLE 2050,LAURA FINELLI
MOVIMENTO CINQUE STELLE 2050,ANTONINO ROELLO
MOVIMENTO CINQUE STELLE 2050,MANUELA SCHELINI
MOVIMENTO CINQUE STELLE 2050,MASSIMO MARINELLI
MOVIMENTO CINQUE STELLE 2050,ANGELO MATTEO ONESTI
MOVIMENTO CINQUE STELLE 2050,SIMONETTA MARESCI
LISTA CIVICA VIRGINIA RAGGI,ALESSANDRA GABBANI
LISTA CIVICA VIRGINIA RAGGI,ARIANNA NICOSIA
LISTA CIVICA VIRGINIA RAGGI,FEDERICO FALCIONI
LISTA CIVICA VIRGINIA RAGGI,ADRIANO GABRIELLI
LISTA CIVICA VIRGINIA RAGGI,BIANCA BOTTINELLI
LISTA CIVICA VIRGINIA RAGGI,GREGORIO DEL GALLO DI ROCCAGIOVINE
LISTA CIVICA VIRGINIA RAGGI,GIANCARLO SIEPI
LISTA CIVICA VIRGINIA RAGGI,MASSIMO CHAKRA
LISTA CIVICA VIRGINIA RAGGI,ENRICO LORI
LISTA CIVICA VIRGINIA RAGGI,FILIPPO ZIZOLA
LISTA CIVICA VIRGINIA RAGGI,ITALIA VECCHIARELLI
LISTA CIVICA VIRGINIA RAGGI,MATTEO COSTABILE
LISTA CIVICA VIRGINIA RAGGI,CHRISTIAN CONTI
LISTA CIVICA VIRGINIA RAGGI,STEFANIA SCARAMELLA
LISTA CIVICA VIRGINIA RAGGI,EMANUELE DRAGONE
LISTA CIVICA VIRGINIA RAGGI,MARCO MONTOZZI
LISTA CIVICA VIRGINIA RAGGI,CHRISTOFER CONTI
LISTA CIVICA VIRGINIA RAGGI,ALESSIA MORBIDELLI
LISTA CIVICA VIRGINIA RAGGI,ERIKA FERRARESI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,ALESSANDRO BIANCHI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,VINCENZO PULTRONE
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,MARIA ROSITO
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,VALERIA ZAZZARETTA
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,LUCA FRANCESCHETTI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,ELISABETTA PRANZONI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,ALESSIA RUGGERI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,FRANCO BERNARDINI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,MATTEO ANTONIO ACCIARESI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,STEFANO AIELLO
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,GIACOMO BALESTRIERI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,ANDREA BATTICANI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,GIUSEPPE BUNGARO
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,GUGLIELMO CARDENTE
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,CRISTIAN CLAUDIO CATALANO SOARE
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,ANTONIO CORTESE
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,SARA MANCINI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,GIANLUCA PAGGIOLA
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,BRUNO PICENTINO
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,EMANUELA PENNACCHINI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,LAURA PETRUCCELLI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,MICHELA PRILI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,PIETRO SERRA
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,EMILIO ZUCCA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ROCCO MARCELLO BALSANO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MICHELA BECCHIS
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,LAURA BRUSTIA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARIA ROSA CALDERONI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARIO EUSTACHIO DE BELLIS
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,FRANCESCA GARAVINI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,EUGENIO MARIA LAVIOLA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GIUSEPPE LIPARI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARCELLO MARIUCCI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ROBERTO MOREA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,RENZO PESCI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,BRUNA PIROLA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MIRELLA RETICO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,VERA SILVERI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ELISABETTA STANO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARIO TIBERI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,LUCIO TRIOLO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,GIUSEPPE ROTUNNO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,SILVIA PARDOLESI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ALESSANDRO BERNABEI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,LUCIA SCALONE DI MONTELAURO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,SERGIO NICOLAMME
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,LOUISE DEIRDRE HILL
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,GENNARO CONTARDI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,LUISA TOTINO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,CARLO DELL'OLMO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ELISABETTA MACRINA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,FRANCESCO DI MENNO DI BUCCHIANICO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,MARIA GABRIELLA ESPOSITO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,CARLO FERRARIS di CELLE
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,CHRISTINA GLIOZZI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,RODOLFO MAROCCHINI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,SILVIA BARCA
