LISTA,CANDIDATO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ANNA SCUTTI MARCHESANI
CALENDA SINDACO,ROSANNA STANCO
CALENDA SINDACO,MANFREDI MUMOLO
CALENDA SINDACO,CARMINE ALBERELLI
CALENDA SINDACO,ISABELLA ALFANO
CALENDA SINDACO,MASSIMO ANGELONE
CALENDA SINDACO,ANDREA BONOMO
CALENDA SINDACO,GISELLA CASAMASSIMA
CALENDA SINDACO,GABRIELE MARIA CORTIS
CALENDA SINDACO,CAMILLA DE GIACOMO
CALENDA SINDACO,ROBERTO DEL GAUDIO
CALENDA SINDACO,MARCO EUSEBIO
CALENDA SINDACO,FABRIZIO FONTANELLI
CALENDA SINDACO,MARCO GENTILI
CALENDA SINDACO,SIMONE IACOBELLI
CALENDA SINDACO,LEONARDO LESO
CALENDA SINDACO,MATTEO LUCARELLI
CALENDA SINDACO,PAOLA PIERAVANTI
CALENDA SINDACO,DAVIDE SILVESTRI
CALENDA SINDACO,ANNA GLORIA SIMONUCCI
CALENDA SINDACO,MARCO AURELIO STEFANINI
CALENDA SINDACO,GEMMA SURACI
CALENDA SINDACO,MARGHERITA TALDONE
CALENDA SINDACO,FILOMENA TORCIA
CALENDA SINDACO,PAOLO VALENZA
MOVIMENTO CINQUE STELLE 2050,STEFANIA BALSAMA'
MOVIMENTO CINQUE STELLE 2050,EUGENIO TOSATTI
MOVIMENTO CINQUE STELLE 2050,MANUEL DI MARCO
MOVIMENTO CINQUE STELLE 2050,MARIANGELA SCHIRRA
MOVIMENTO CINQUE STELLE 2050,OSCAR OLIVIERI
MOVIMENTO CINQUE STELLE 2050,ALESSANDRO MARCELLI
MOVIMENTO CINQUE STELLE 2050,CESARE LANZONI
MOVIMENTO CINQUE STELLE 2050,GIULIA SIMONETTI
MOVIMENTO CINQUE STELLE 2050,MARIA PIA VITTORIA SPARANO
MOVIMENTO CINQUE STELLE 2050,GIORDANO MIZZONI
MOVIMENTO CINQUE STELLE 2050,CLAUDIA PICCIONI
MOVIMENTO CINQUE STELLE 2050,ALESSANDRO TOMAINO
MOVIMENTO CINQUE STELLE 2050,ANTONIA SASSONE
MOVIMENTO CINQUE STELLE 2050,GIOVANNI MARCHIGNOLI
MOVIMENTO CINQUE STELLE 2050,DANIELE MAZZONE
MOVIMENTO CINQUE STELLE 2050,LUCA SIGNORELLI
MOVIMENTO CINQUE STELLE 2050,FRANCESCO SELLI
MOVIMENTO CINQUE STELLE 2050,Luigi ALBERTINI
MOVIMENTO CINQUE STELLE 2050,FERNANDO CISTERNA
MOVIMENTO CINQUE STELLE 2050,LUISA MARCHIGNOLI
MOVIMENTO CINQUE STELLE 2050,ALESSANDRO PASIANI
MOVIMENTO CINQUE STELLE 2050,VALERIO CAMPANA
MOVIMENTO CINQUE STELLE 2050,CRISTINA DI GIANVITO
LISTA CIVICA VIRGINIA RAGGI,OLGA INES GONZALEZ GOMEZ
LISTA CIVICA VIRGINIA RAGGI,ENRICO RICCI
LISTA CIVICA VIRGINIA RAGGI,MARIO SAPIA
LISTA CIVICA VIRGINIA RAGGI,Natasa MATELJAN
LISTA CIVICA VIRGINIA RAGGI,SILVIA SBARDELLA
LISTA CIVICA VIRGINIA RAGGI,MICAELA ARIOSTO
LISTA CIVICA VIRGINIA RAGGI,FEDERICO BERTOLI
LISTA CIVICA VIRGINIA RAGGI,LUCREZIA BONANNO
LISTA CIVICA VIRGINIA RAGGI,RITA VIOTTI
LISTA CIVICA VIRGINIA RAGGI,FEDERICO BUTTARI
LISTA CIVICA VIRGINIA RAGGI,DOMITILLA CALO'
LISTA CIVICA VIRGINIA RAGGI,ALESSANDRO D'AMICO
LISTA CIVICA VIRGINIA RAGGI,Sonia MARCHETTI
LISTA CIVICA VIRGINIA RAGGI,SIMONE DI MASSIMO
LISTA CIVICA VIRGINIA RAGGI,MARIELLA FERRONI
LISTA CIVICA VIRGINIA RAGGI,MONICA GIARRA
LISTA CIVICA VIRGINIA RAGGI,MARIKA RICCHIUTI
LISTA CIVICA VIRGINIA RAGGI,FABRIZIO TULLI
LISTA CIVICA VIRGINIA RAGGI,GIOVANNA PALERMO
LISTA CIVICA VIRGINIA RAGGI,MARCO POSSENTI
LISTA CIVICA VIRGINIA RAGGI,ALESSANDRO IVAN BATTISTA
LISTA CIVICA VIRGINIA RAGGI,FLAVIO PORCELLANA
PARTITO COMUNISTA MARCO RIZZO,ENNIO DI MARCELLO
PARTITO COMUNISTA MARCO RIZZO,GIAMPAOLO BELLUCCI
PARTITO COMUNISTA MARCO RIZZO,MARCO CINTI
PARTITO COMUNISTA MARCO RIZZO,FABRIZIO MARCHI
PARTITO COMUNISTA MARCO RIZZO,GIUSEPPINA PIRAS
PARTITO COMUNISTA MARCO RIZZO,LAURA LAURENTINI
PARTITO COMUNISTA MARCO RIZZO,MARIA CRISTINA GIUSTINIANI
PARTITO COMUNISTA MARCO RIZZO,RENATO RAPINO
PARTITO COMUNISTA MARCO RIZZO,TIZIANO FIORAVANTI
PARTITO COMUNISTA MARCO RIZZO,VANESSA PAU
PARTITO COMUNISTA MARCO RIZZO,ANTONELLA PAU
PARTITO COMUNISTA MARCO RIZZO,FRANCESCA MINGOZZI
PARTITO COMUNISTA MARCO RIZZO,STEFANO ANDREOLETTI
PARTITO COMUNISTA MARCO RIZZO,FABIO DI PIETRO
PARTITO COMUNISTA MARCO RIZZO,LORENZO DI MARCELLO
PARTITO COMUNISTA MARCO RIZZO,SIMONE FAGIOLI
PARTITO COMUNISTA MARCO RIZZO,DANIELE PATENTE
