LISTA,CANDIDATO
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,BARBARA DI DOMENICO
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,MANUELA MIRAGLIA
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,TAMARA NALE
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,SERGIO CALABRO'
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,EMANUELA PENNACCHINI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,MARINA SILVI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,MIRKO MASSARINI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,MANUELA COLUZZI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,SIMONE CUCUZZOLI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,BRUNO BEFFA
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,ANTONIO VITILLO
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,BRUNA ANTONELLI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,GIOVANNI OGNIBENE
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,ANTONIO FERNANDO CASTALDO
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,DANIELA ROSA BASILE
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,SANDRA ABBONDANDOLO
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,MASSIMO DI CAMILLO
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,CLOTILDE PICHIERRI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,MARTINA MISTRETTA
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,ANNAMARIA CENTOLA
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,SALLY MASCARO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,CARLO DELL'OLMO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,SARA GREFFI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ALBA MOSCATELLI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,EDOARDO SANGERMANO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,DANIELA BIZZARRI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,FRANCESCA DI PISA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,CRISTIANO FIORI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ELISABETTA MACRINA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,EMILIA MARANO
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,FABIO MASTELLONE
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ALESSANDRA MONDELLI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,ELENA PESCATORI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,FRANCESCO RICCARDI
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,LUIGINA SALVATORE
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,FRANCESCO MARIA SANNA
IL POPOLO DELLA FAMIGLIA NO GENDER NELLE SCUOLE,BRUNA TIMPERI
POTERE AL POPOLO,GIORGIO SQUILLONI
POTERE AL POPOLO,CARLA SEGANTINI
POTERE AL POPOLO,IVAN VISENTINI
POTERE AL POPOLO,FEDERICA PAGLIA
POTERE AL POPOLO,NORMA RAY FRANCO
POTERE AL POPOLO,FRANCESCO ROSSI
POTERE AL POPOLO,MATTIA SANTANDREA
POTERE AL POPOLO,ALESSANDRA STAROCCI
POTERE AL POPOLO,PAOLA SALVI
POTERE AL POPOLO,ANGELO D'ARCANGELI
POTERE AL POPOLO,BEATRICE GAMBERINI
POTERE AL POPOLO,FRANCESCA LINI
POTERE AL POPOLO,PASQUALE CARNEVALE
POTERE AL POPOLO,FULVIO PARISI
POTERE AL POPOLO,ALESSANDRA BAIOCCHI
POTERE AL POPOLO,ANTONIO MANFREDI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ROCCO MARCELLO BALSANO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,DIEGO BECHERELLI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARIA PIA BRESSI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,CARMELA BRUNETTI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,PATRIZIA CECCONI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GIORGIO OMAR CERIANI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,FRANCESCO CHICARELLA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ROSARIA ANNA LUCIA CIARMOLI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,IVANA CORINTI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARCO DEL BUFALO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,FRANCESCO DI BELLA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ALDO DONINELLI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,COSTANZA FARANDA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ANTONIO GUGLIANTINI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GIOVANNI GUGLIANTINI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,HERTA MANENTI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,VITO MELONI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,STEFANO RUGGIERI
