LISTA,CANDIDATO
LISTA CIVICA GUALTIERI SINDACO,MARCO RIZZA
LISTA CIVICA GUALTIERI SINDACO,PAOLA SALTARELLI
LISTA CIVICA GUALTIERI SINDACO,LUCIANA VIGILANTE
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,MARISTELLA MARESCA
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,MARCO SPANO
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,GIOVANNI PICUS
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,DANIELE CONCOTELLI
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,SAVIN IVANOV BADEV
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,MARILENA BERARDI
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,GIOVANNA CECERE
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,IDA D'ALESSANDRO
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,SORAYA D'APUZZO
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,MARCO MARIA LORENZO MARCELLO FIORELLI
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,CARLO MARIA ROMEO FLAMINI
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,MANUELA FUSACCHIA
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,SIMONE GENTILI
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,DEBORAH GIOVARRUSCIO
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,GIAMPIERO GUIDOTTI
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,PATRIZIA LUSTRI
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,FRANCESCO MANNO
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,ARIANNA MARCOTULLI
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,GIOIANA NARDI
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,SERAFINO SCARPINO
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,CLAUDIO SURIANO
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,GIULIA TAGLIENTI
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,LORIS TARDUCCI
PARTITO GAY LGBT+ SOLIDALE AMBIENTALISTA LIBERALE,LUCA VITTORI
MOVIMENTO CINQUE STELLE 2050,GIULIANA DI PILLO
MOVIMENTO CINQUE STELLE 2050,SABRINA D'ALESSIO
MOVIMENTO CINQUE STELLE 2050,VITTORIO ALLEGRINI
MOVIMENTO CINQUE STELLE 2050,DANILO RICCI
MOVIMENTO CINQUE STELLE 2050,FRANCESCO VITOLO
MOVIMENTO CINQUE STELLE 2050,RAFFAELE PRESTA
MOVIMENTO CINQUE STELLE 2050,FILOMENA COTTI ZELATI
MOVIMENTO CINQUE STELLE 2050,LAURA OLIMPIA LAICI
MOVIMENTO CINQUE STELLE 2050,CLAUDIO BOLLINI
MOVIMENTO CINQUE STELLE 2050,DOMINELLA AGOSTINO
MOVIMENTO CINQUE STELLE 2050,GIOVANNI STELLIN
MOVIMENTO CINQUE STELLE 2050,MAURO DECINA
MOVIMENTO CINQUE STELLE 2050,DOMENICO FALCONIERI
MOVIMENTO CINQUE STELLE 2050,ANTONELLA ROBERTI
MOVIMENTO CINQUE STELLE 2050,ROBERTA QUARESIMA
MOVIMENTO CINQUE STELLE 2050,STEFANO PIRAS
MOVIMENTO CINQUE STELLE 2050,SILVIA PAOLETTI
MOVIMENTO CINQUE STELLE 2050,PASQUALINO ERNESTO LIBERATORE
MOVIMENTO CINQUE STELLE 2050,ALESSIO COCUZZI
MOVIMENTO CINQUE STELLE 2050,STEFANO CUSANO
MOVIMENTO CINQUE STELLE 2050,ROBERTO LONGOBARDI
MOVIMENTO CINQUE STELLE 2050,NELLO ANGELUCCI
MOVIMENTO CINQUE STELLE 2050,SILVANA DENICOLO'
MOVIMENTO CINQUE STELLE 2050,VALERIO MARIA VACCHINI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,ANDREA GASPARINI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,MAURIZIO GRASSI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,SANDRA ABBONDANDOLO
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,GIACOMO BALESTRIERI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,DARIO BENSI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,ROBERTO BIANCHINI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,LORETTA BUONAMICO
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,FABIO CAPPONI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,ANTONIO FERNANDO CASTALDO
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,DORA CERONI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,CHIARA d'ANTONIO
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,ELISABETTA DE LUCA
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,FRANCESCA FAIELLA
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,PAOLO LANZI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,DAVIDE LUCIA
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,FILIPPO MARGIO
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,MARIA GIOVANNA MENETTI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,CIRO ORSI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,LAURA PETRUCCELLI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,SELENE TESSITORE
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,VITTORIO VISCARDI
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,GENZIANA DELLE CHIAIE
CULTURA E INNOVAZIONE ROMA ECOLOGISTA VIRGINIA RAGGI SINDAC,STEFANIA GALISE
LISTA CIVICA VIRGINIA RAGGI,AMELIA SANSONE
LISTA CIVICA VIRGINIA RAGGI,MASSIMO CASALE
LISTA CIVICA VIRGINIA RAGGI,FRANCA BENFENATI
LISTA CIVICA VIRGINIA RAGGI,STEFANO CUCCAGNA
LISTA CIVICA VIRGINIA RAGGI,BIAGIO PALUMBO
LISTA CIVICA VIRGINIA RAGGI,DIEGO PISAPIA
LISTA CIVICA VIRGINIA RAGGI,SIMONETTA SORO
LISTA CIVICA VIRGINIA RAGGI,ANA CATALINA MANNINO
LISTA CIVICA VIRGINIA RAGGI,MARCO GIAMBRI
LISTA CIVICA VIRGINIA RAGGI,DANIELE ANGELUCCI
LISTA CIVICA VIRGINIA RAGGI,DANILO REGINI
LISTA CIVICA VIRGINIA RAGGI,DANIELE SCOPECE
LISTA CIVICA VIRGINIA RAGGI,MONICA GALVAGNO
LISTA CIVICA VIRGINIA RAGGI,PAOLO LAI
LISTA CIVICA VIRGINIA RAGGI,ALESSIA MORBIDELLI
LISTA CIVICA VIRGINIA RAGGI,PATRIZIA CARMELA NICOTRA
LISTA CIVICA VIRGINIA RAGGI,STEFANO PAOLINI
LISTA CIVICA VIRGINIA RAGGI,FLAVIO ALTOBELLI
