LISTA,CANDIDATO
CALENDA SINDACO,ANDREA DI TILLO
CALENDA SINDACO,ALESSANDRO FICCO
CALENDA SINDACO,SARA LANZONE
CALENDA SINDACO,MARCO MASTROPIETRO
CALENDA SINDACO,ANDREA PAGLIONE
CALENDA SINDACO,GIUSEPPE PECORARO
CALENDA SINDACO,MARIA PIA POSI
CALENDA SINDACO,GIUSEPPE PUGLIESE
CALENDA SINDACO,SARA RICCIERI
CALENDA SINDACO,GIORGIA RISSONE
CALENDA SINDACO,MAURIZIO SALANI
CALENDA SINDACO,MARCO TAGLIABUE
CALENDA SINDACO,CHIARA TOSTO
POTERE AL POPOLO,FRANCESCA LINI
POTERE AL POPOLO,BARBARA CACCHIONE
POTERE AL POPOLO,MASSIMO GARZIA
POTERE AL POPOLO,EMILIANO TODERO
POTERE AL POPOLO,FRANCESCA LUZI
POTERE AL POPOLO,DAFNE SHALOM CROCELLA
POTERE AL POPOLO,CIRETTA DI DONNA
POTERE AL POPOLO,FABRIZIO D'ALTERIO
POTERE AL POPOLO,ILARIA PANATO
POTERE AL POPOLO,DORA SCALAMBRETTI
POTERE AL POPOLO,LUCIANO SELLER
POTERE AL POPOLO,GABRIELE LUPO
POTERE AL POPOLO,GIACOMO FRANCO
POTERE AL POPOLO,ANIELLO DE VITA
POTERE AL POPOLO,FRANCESCA ROMANA RAPACCINI
POTERE AL POPOLO,MARIA GIOVANNA TEDESCHI
POTERE AL POPOLO,DANILO PETRELLI
