LISTA,CANDIDATO
LISTA CIVICA GUALTIERI SINDACO,GIULIANO CALCAGNI
LISTA CIVICA GUALTIERI SINDACO,SUSY CESETTI
LISTA CIVICA GUALTIERI SINDACO,ALESSANDRO CINQUE
LISTA CIVICA GUALTIERI SINDACO,FRANCESCA DAVOLI
LISTA CIVICA GUALTIERI SINDACO,ANGELO DOMINICI
LISTA CIVICA GUALTIERI SINDACO,ENRICO ELMO
LISTA CIVICA GUALTIERI SINDACO,DAVIDE FEDERICI
LISTA CIVICA GUALTIERI SINDACO,ROCCO FERRARO
LISTA CIVICA GUALTIERI SINDACO,CARLO ANDREA FRANCESE
LISTA CIVICA GUALTIERI SINDACO,GIOVANNI FULVI
LISTA CIVICA GUALTIERI SINDACO,FRANCO GAMBACURTA
LISTA CIVICA GUALTIERI SINDACO,DONATELLA GENTILINI
LISTA CIVICA GUALTIERI SINDACO,CARLO IANNONE
LISTA CIVICA GUALTIERI SINDACO,NORA IOSIA
LISTA CIVICA GUALTIERI SINDACO,ELISABETTA LANCELLOTTI
LISTA CIVICA GUALTIERI SINDACO,FEDERICO LOBUONO
LISTA CIVICA GUALTIERI SINDACO,PAOLA MATTOCCIA
LISTA CIVICA GUALTIERI SINDACO,ANGELA MELILLO
LISTA CIVICA GUALTIERI SINDACO,ILARIA MIARELLI MARIANI
LISTA CIVICA GUALTIERI SINDACO,FABIO MILANI
LISTA CIVICA GUALTIERI SINDACO,ALBERTA PARISSI
LISTA CIVICA GUALTIERI SINDACO,EVANDRO PASSALACQUA
LISTA CIVICA GUALTIERI SINDACO,DANIELA PAVONCELLO
LISTA CIVICA GUALTIERI SINDACO,GIULIA PIERMATTEI
LISTA CIVICA GUALTIERI SINDACO,ANTONIO PIETRAMALA
LISTA CIVICA GUALTIERI SINDACO,RANIERO PIZZA
LISTA CIVICA GUALTIERI SINDACO,ALBERTO POLINI
LISTA CIVICA GUALTIERI SINDACO,LAZZARO RONCHI
LISTA CIVICA GUALTIERI SINDACO,FRANCESCA RUSSO
LISTA CIVICA GUALTIERI SINDACO,FRANCO SALVATORI
LISTA CIVICA GUALTIERI SINDACO,CHIARA SANTO
LISTA CIVICA GUALTIERI SINDACO,PAOLO SPAZIANI
LISTA CIVICA GUALTIERI SINDACO,MARIA SQUARCIONE
LISTA CIVICA GUALTIERI SINDACO,MARZIA TOTI
LISTA CIVICA GUALTIERI SINDACO,GIORGIO TRABUCCO
LISTA CIVICA GUALTIERI SINDACO,FABIO VALENTE
LISTA CIVICA GUALTIERI SINDACO,LAURA VASSELLI
LISTA CIVICA GUALTIERI SINDACO,MANUELA VERONELLI
PARTITO SOCIALISTA ITALIANO PSI,VITTORIO MICHELE CRAXI
PARTITO SOCIALISTA ITALIANO PSI,CRISTINA GRANCIO
PARTITO SOCIALISTA ITALIANO PSI,MASSIMO LULLI
PARTITO SOCIALISTA ITALIANO PSI,GIOVANNA MIELE
PARTITO SOCIALISTA ITALIANO PSI,STEFANO AMOROSO
PARTITO SOCIALISTA ITALIANO PSI,SERGIO BOCCUCCIA
PARTITO SOCIALISTA ITALIANO PSI,CLAUDIA BORO
PARTITO SOCIALISTA ITALIANO PSI,FRANCESCO BROGLIA
PARTITO SOCIALISTA ITALIANO PSI,FABIO BUCCILLI
PARTITO SOCIALISTA ITALIANO PSI,MONICA CAMPAGNA
PARTITO SOCIALISTA ITALIANO PSI,LIVIO CARPINETA
PARTITO SOCIALISTA ITALIANO PSI,ANTONELLA CEFARO
PARTITO SOCIALISTA ITALIANO PSI,ANTONELLA CONSOLO
PARTITO SOCIALISTA ITALIANO PSI,SILVIA DI GASPARE
PARTITO SOCIALISTA ITALIANO PSI,GRAZIELLA DI STEFANO
PARTITO SOCIALISTA ITALIANO PSI,SIBILLA DRISALDI
PARTITO SOCIALISTA ITALIANO PSI,ANNA FAELLA
PARTITO SOCIALISTA ITALIANO PSI,FRANCESCA FANTO'
PARTITO SOCIALISTA ITALIANO PSI,CARLO FELICI
PARTITO SOCIALISTA ITALIANO PSI,EGIDIO FILIPPONE
PARTITO SOCIALISTA ITALIANO PSI,ANNA MARIA GRAZIOSI
PARTITO SOCIALISTA ITALIANO PSI,BENEDETTO LIGORIO
PARTITO SOCIALISTA ITALIANO PSI,CHIARA MAGLIACCA
PARTITO SOCIALISTA ITALIANO PSI,VINCENZO MARTUSCELLI
PARTITO SOCIALISTA ITALIANO PSI,EMANUELA MASSA
PARTITO SOCIALISTA ITALIANO PSI,ILARIA MATTIA
PARTITO SOCIALISTA ITALIANO PSI,AGNESE MATTOGNO
PARTITO SOCIALISTA ITALIANO PSI,OLINDO MATTOGNO
PARTITO SOCIALISTA ITALIANO PSI,DARIO NOSCHESE
PARTITO SOCIALISTA ITALIANO PSI,CRISTINA PALAZZI
PARTITO SOCIALISTA ITALIANO PSI,ROBERTO PAPA
PARTITO SOCIALISTA ITALIANO PSI,FRANCESCO POMPILI
PARTITO SOCIALISTA ITALIANO PSI,LORENZO ROSSI
PARTITO SOCIALISTA ITALIANO PSI,GIUSEPPE SALVATI
PARTITO SOCIALISTA ITALIANO PSI,ANDREA SANGIORGI CARONE
PARTITO SOCIALISTA ITALIANO PSI,MAURIZIO SANSONI
PARTITO SOCIALISTA ITALIANO PSI,GIULIA SANTAMARIA
PARTITO SOCIALISTA ITALIANO PSI,CLAUDIO SBARDELLA
PARTITO SOCIALISTA ITALIANO PSI,MARA SCARAMELLA
PARTITO SOCIALISTA ITALIANO PSI,GIULIO SNIDER
PARTITO SOCIALISTA ITALIANO PSI,RICCARDO SORCI
PARTITO SOCIALISTA ITALIANO PSI,ANNA MARIA STORNATA
PARTITO SOCIALISTA ITALIANO PSI,LUIGI TANGREDI
PARTITO SOCIALISTA ITALIANO PSI,GIUSEPPE PIO TORCICOLLO
PARTITO SOCIALISTA ITALIANO PSI,STEFANO TUFI
PARTITO SOCIALISTA ITALIANO PSI,ANTONIO VALENZI
PARTITO SOCIALISTA ITALIANO PSI,GIUSEPPE VONA
PARTITO SOCIALISTA ITALIANO PSI,ANTONIO MUSMECI CATANIA
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,GIOVANNI CAUDO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ROSSANA BASSI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,STANISLAV ALYEKSANDROV
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,TIZIANA BIOLGHINI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,STEFANO AMBROSETTI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ISABELLA BOARI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,VALERIO BONANNI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ISABELLA BORRELLI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MARCO CARLIZZI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,LUCIANA BRUNO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,NICOLA CERABONA
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,EVA VITTORIA CAMMERINO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,FABIO CIPRESSA
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ROSARIA CLEMENTE
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,EMILIANO COFANO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,GINEVRA ADA DANESI VISCONTI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,TOMMASO FELICI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,FRANCESCA DI POMPEO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,FLAVIO FINOCCHI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,GIULIA FERRARA
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,LORENZO GASPARRINI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ALESSANDRA LATERZA
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,GIOVANNI GIANNELLI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ANNA LODESERTO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,DAVIDE GROSSI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,FRANCESCA MARINA MORPURGO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,PAOLO LECCESE
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,DANIELA PATTI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,DANIELE MANCINI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,SUSANNA POLIMANTI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,PAOLO PARNASI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,CLAUDIA PRATELLI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,FLORESTANO PASTORE
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ALESSANDRA QUATTROCCHI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,GIAN LUCA RIPARBELLI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,SUSANNA SPAFFORD
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,SIMONE SAPIENZA
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,PAOLA SPINELLI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,RUGGERO SCOTTI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MARTINA TESTA
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,GUIDO SILIPO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,FRANCESCA TOLINO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ROBERTO TOMASSI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MARIA ASSUNTA VITELLI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MARCO TRIMALDI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MANUELE TURRIS
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,RICCARDO VALENTINI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MICHELE ZACCONE
SINISTRA CIVICA ECOLOGISTA,ROBERTA AGOSTINI
SINISTRA CIVICA ECOLOGISTA,MICHELA CICCULLI
SINISTRA CIVICA ECOLOGISTA,MARILENA GRASSADONIA
SINISTRA CIVICA ECOLOGISTA,GIUSEPPE LIBUTTI
SINISTRA CIVICA ECOLOGISTA,FABIO PERRONE
SINISTRA CIVICA ECOLOGISTA,VITO MICHELE ABRUSCI
SINISTRA CIVICA ECOLOGISTA,FEDERICA ANGELINI
SINISTRA CIVICA ECOLOGISTA,GIULIO ARRIGO
SINISTRA CIVICA ECOLOGISTA,PAOLA BALDUCCI
SINISTRA CIVICA ECOLOGISTA,PAOLO BARROS
SINISTRA CIVICA ECOLOGISTA,ANTONELLA CAPURSO
SINISTRA CIVICA ECOLOGISTA,STEFANO CAROSELLI
SINISTRA CIVICA ECOLOGISTA,MAURIZIO CARROZZI
SINISTRA CIVICA ECOLOGISTA,MAURO CASTELLANI
SINISTRA CIVICA ECOLOGISTA,ANNAMARIA PROIETTI CESARETTI
SINISTRA CIVICA ECOLOGISTA,LUCA COCCIA
SINISTRA CIVICA ECOLOGISTA,TERESA DE CHIARA
SINISTRA CIVICA ECOLOGISTA,FLORIANA D'ELIA
SINISTRA CIVICA ECOLOGISTA,MARINA D'ORTENZIO
SINISTRA CIVICA ECOLOGISTA,FABIO FADDA
SINISTRA CIVICA ECOLOGISTA,ANDREA FALZONE
SINISTRA CIVICA ECOLOGISTA,MAURIZIO FRATTARELLI
SINISTRA CIVICA ECOLOGISTA,ROBERTO GIORGI
SINISTRA CIVICA ECOLOGISTA,MARIA LUISA GLEIJESES
SINISTRA CIVICA ECOLOGISTA,MARCO INNOCENTI
SINISTRA CIVICA ECOLOGISTA,FLAVIA LEUCI
SINISTRA CIVICA ECOLOGISTA,FRANCO LUFRANI
SINISTRA CIVICA ECOLOGISTA,ALESSANDRO LUPARELLI
SINISTRA CIVICA ECOLOGISTA,RICCARDO MAMELI
SINISTRA CIVICA ECOLOGISTA,LUCA MANCINI
SINISTRA CIVICA ECOLOGISTA,MONIA MANZO
SINISTRA CIVICA ECOLOGISTA,ALESSANDRA MARCHESE
SINISTRA CIVICA ECOLOGISTA,DANIELA MARIANELLO
SINISTRA CIVICA ECOLOGISTA,CARLO DARIO MARTINELLI
SINISTRA CIVICA ECOLOGISTA,NADIA MAZZANTI
SINISTRA CIVICA ECOLOGISTA,LINDA MUSCARIDOLA
SINISTRA CIVICA ECOLOGISTA,LEOPOLDO NASCIA
SINISTRA CIVICA ECOLOGISTA,ELISABETTA PAPINI
SINISTRA CIVICA ECOLOGISTA,ANTONIO QUINTILIANI
SINISTRA CIVICA ECOLOGISTA,MICHELANGELO RICCI
SINISTRA CIVICA ECOLOGISTA,ROBERTO ROCCHI
SINISTRA CIVICA ECOLOGISTA,STEFANO ROCCI
SINISTRA CIVICA ECOLOGISTA,GIAN LUCA RUGGERI
SINISTRA CIVICA ECOLOGISTA,PASQUALE RUZZA
SINISTRA CIVICA ECOLOGISTA,FRANCO ANTONIO SAPIA
SINISTRA CIVICA ECOLOGISTA,PATRIZIA STERPETTI
SINISTRA CIVICA ECOLOGISTA,ROBERTO VIDALI
SINISTRA CIVICA ECOLOGISTA,GIANCARLA ZINNA
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,URBANO RIARIO SFORZA BARBERINI COLONNA DI SCIA
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,SIMONA FICCARDI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,GUGLIELMO CALCERANO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FERDINANDO BONESSIO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,SIMONA SARACENO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,SIMONA BOTTONI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ALESSANDRO CEROFOLINI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FLAVIA SCIFONI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,CATERINA DELLA VALLE
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FRANCESCO PETTINI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,LORENZO GRASSI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ADA NATALI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,GIULIO CORRENTE
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,NATALIA IATCO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ROBERTO DI SANTO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FLORINDA BARBUTO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,MARCO PAPI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ALESSANDRO CAVALIERE
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,SOFIA ABETI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ALESSANDRO ALBANESE
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,STEFANO ANTONELLI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,SILVIA BARISANO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FLAVIANA CELIO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FERNANDO CALDERARI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,MARIA RITA CONTICELLI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,MARCO CIMAGLIA
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ELISABETTA DELLA MANNA
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ANGELO COPPOTELLI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ANTONIETTA DI VITO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ALESSANDRO CRESCENZI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FEDERICA GUGLIELMI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,DARIO CURTI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,CONSUELO LOLLOBRIGIDA
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,PAOLO DE LUCA
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,TAMARA MASSARI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,GIORGIO FABRETTI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ROBERTO GENTILE
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FEDERICA PROIETTI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,GIANDANIELE GIAMPAOLI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,GIORGIA TARTAGLIA
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,ALESSANDRO LEPRE GNERRE
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,FRANCESCA TURCHI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,EMANUELE MORGILLO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,VITTORIO PAVONCELLO
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,CLAUDIO STRINA APPOLLONI
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,SAVERIO TRAMONTANA
EUROPA VERDE ECOLOGISTA - EUROPEAN GREEN PARTY - VERDI,CRISTINA ZADRO
LISTA CIVICA MICHETTI SINDACO,ARNALDO ACQUARELLI
LISTA CIVICA MICHETTI SINDACO,FRANCESCA ARTEGIANI
LISTA CIVICA MICHETTI SINDACO,FRANCESCA BENEVENTO
LISTA CIVICA MICHETTI SINDACO,ALESSANDRO BRACCIONI
LISTA CIVICA MICHETTI SINDACO,MARIO BROZZI
LISTA CIVICA MICHETTI SINDACO,PAOLA BRUNI
LISTA CIVICA MICHETTI SINDACO,COSIMA CARBUTTI
LISTA CIVICA MICHETTI SINDACO,SILVIA CERVI
LISTA CIVICA MICHETTI SINDACO,ANTONIO CIRIANI
LISTA CIVICA MICHETTI SINDACO,MARIO D'AMBROSIO
LISTA CIVICA MICHETTI SINDACO,SABRINA DAMILANO
LISTA CIVICA MICHETTI SINDACO,FEDERICO DE BENEDICTIS GENNARI
LISTA CIVICA MICHETTI SINDACO,ANTONIO DE NAPOLI
LISTA CIVICA MICHETTI SINDACO,ANTONIO FORTUNATO DEL GRECO
LISTA CIVICA MICHETTI SINDACO,ANTONIO DI CARLO
LISTA CIVICA MICHETTI SINDACO,DANIELA DI CORATO
LISTA CIVICA MICHETTI SINDACO,LUCA EUSEPI
LISTA CIVICA MICHETTI SINDACO,ALESSIO FIORILLO
LISTA CIVICA MICHETTI SINDACO,EDOARDO MARIA FRANZA
LISTA CIVICA MICHETTI SINDACO,MANUELA MARIA GAROFALO PICA
LISTA CIVICA MICHETTI SINDACO,SILVIO GHERARDI
LISTA CIVICA MICHETTI SINDACO,ANGELO ADAMO GREGUCCI
LISTA CIVICA MICHETTI SINDACO,GIANLUCA GRIMALDI
LISTA CIVICA MICHETTI SINDACO,FRANCESCO INNOCENTI
LISTA CIVICA MICHETTI SINDACO,BENEDETTO MANCINI
LISTA CIVICA MICHETTI SINDACO,MANFREDI MARIA GRANESE
LISTA CIVICA MICHETTI SINDACO,LUIGI MARCELLI
LISTA CIVICA MICHETTI SINDACO,MICHELE MARINO
LISTA CIVICA MICHETTI SINDACO,MARIO MATTIOLI
LISTA CIVICA MICHETTI SINDACO,ELEONORA NICLA MOIRAGHI
LISTA CIVICA MICHETTI SINDACO,PATRIZIA MOSCATELLI
LISTA CIVICA MICHETTI SINDACO,ILARIA NICOLOSI
LISTA CIVICA MICHETTI SINDACO,ORLANDO MICHELE ENRICO PANICCIA
LISTA CIVICA MICHETTI SINDACO,FRANCO PIPPO
LISTA CIVICA MICHETTI SINDACO,VALERIA PISTILLI
LISTA CIVICA MICHETTI SINDACO,DANIELA PUCELLO
LISTA CIVICA MICHETTI SINDACO,CINZIA ROCCO
LISTA CIVICA MICHETTI SINDACO,DOMENICO ROSSI
LISTA CIVICA MICHETTI SINDACO,ANNAMARIA SCARINCI
LISTA CIVICA MICHETTI SINDACO,RODICA STREJA
LISTA CIVICA MICHETTI SINDACO,ALFREDO TOMA
LISTA CIVICA MICHETTI SINDACO,CATIA TOSTI
LISTA CIVICA MICHETTI SINDACO,RACHELE TROIANI
LISTA CIVICA MICHETTI SINDACO,MARIA GRAZIA VENEZIANI
LISTA CIVICA MICHETTI SINDACO,GIOVANNI VILLAROSA
LISTA CIVICA MICHETTI SINDACO,GIUSEPPINA VOLUCELLO
PD PARTITO DEMOCRATICO,SABRINA ALFONSI
PD PARTITO DEMOCRATICO,UBALDO RIGHETTI
PD PARTITO DEMOCRATICO,STEFANO MARONGIU
PD PARTITO DEMOCRATICO,ANDREA ALEMANNI
PD PARTITO DEMOCRATICO,MARIANO ANGELUCCI
PD PARTITO DEMOCRATICO,VALERIA BAGLIO
PD PARTITO DEMOCRATICO,PIETRO VITTORIO BARBIERI
PD PARTITO DEMOCRATICO,ERICA BATTAGLIA
PD PARTITO DEMOCRATICO,MARIA ANGELA BUFALINO
PD PARTITO DEMOCRATICO,GIORGIO RAFFAELE CALVI
PD PARTITO DEMOCRATICO,SVETLANA CELLI
PD PARTITO DEMOCRATICO,ANTONIO CIANCIO
PD PARTITO DEMOCRATICO,JULIAN COLABELLO
PD PARTITO DEMOCRATICO,NELLA CONVERTI
PD PARTITO DEMOCRATICO,RICCARDO CORBUCCI
PD PARTITO DEMOCRATICO,GIOVANNI CRISANTI
PD PARTITO DEMOCRATICO,MASSIMO DE SIMONI
PD PARTITO DEMOCRATICO,CARLA CONSUELO FERMARIELLO
PD PARTITO DEMOCRATICO,EDMOND GODO
PD PARTITO DEMOCRATICO,ELEONORA GRIMALDI
PD PARTITO DEMOCRATICO,Lucia Lidia GUZMAN
PD PARTITO DEMOCRATICO,ALESSANDRO LEPIDINI
PD PARTITO DEMOCRATICO,YIFAN LIN
PD PARTITO DEMOCRATICO,DARIO MARCUCCI
PD PARTITO DEMOCRATICO,LORENZO MARINONE
PD PARTITO DEMOCRATICO,ANTONELLA MELITO
PD PARTITO DEMOCRATICO,GIORGIO MEZZAPESA
PD PARTITO DEMOCRATICO,CRISTINA MICHETELLI
PD PARTITO DEMOCRATICO,MONICA MORICONI
PD PARTITO DEMOCRATICO,GIAMMARCO PALMIERI
PD PARTITO DEMOCRATICO,CLAUDIA PAPPATA'
PD PARTITO DEMOCRATICO,CLAUDIO PARAVATI
PD PARTITO DEMOCRATICO,DANIELE PARRUCCI
PD PARTITO DEMOCRATICO,GABRIELLA PERSILI
PD PARTITO DEMOCRATICO,ILARIA PICCOLO
PD PARTITO DEMOCRATICO,FLAVIA RESTIVO
PD PARTITO DEMOCRATICO,MARCO ROSSI
PD PARTITO DEMOCRATICO,FABRIZIO RUFO
PD PARTITO DEMOCRATICO,PIERO SANDULLI
PD PARTITO DEMOCRATICO,ANTONIO STAMPETE
PD PARTITO DEMOCRATICO,ROCCO STELITANO
PD PARTITO DEMOCRATICO,VALERICA TARCA
PD PARTITO DEMOCRATICO,GIULIA TEMPESTA
PD PARTITO DEMOCRATICO,OLIMPIA TROILI
PD PARTITO DEMOCRATICO,YURI TROMBETTI
PD PARTITO DEMOCRATICO,MAURIZIO VELOCCIA
PD PARTITO DEMOCRATICO,QAMAR ZAMAN
PD PARTITO DEMOCRATICO,GIOVANNI ZANNOLA
CALENDA SINDACO,ANNALISA SCARNERA
CALENDA SINDACO,FLAVIA DE GREGORIO
CALENDA SINDACO,DARIO NANNI
CALENDA SINDACO,FRANCESCO FILIPPO CARPANO
CALENDA SINDACO,VALERIO CASINI
CALENDA SINDACO,FRANCESCA LEONCINI
CALENDA SINDACO,ANDREA MASSARONI
CALENDA SINDACO,RITA DI SANO
CALENDA SINDACO,LUIGIA LUCIANI
CALENDA SINDACO,PERLA NAHUM
CALENDA SINDACO,ALESSANDRO GERALDINI
CALENDA SINDACO,ROSARIA MARINO
CALENDA SINDACO,TAMARA BORGHINI
CALENDA SINDACO,CLAUDIO SISTO
CALENDA SINDACO,ANTONIETTA COREA
CALENDA SINDACO,SABRI SHAMSAN HASSAN
CALENDA SINDACO,GIUSEPPE SARDONE
CALENDA SINDACO,LINO IULIANO
CALENDA SINDACO,PIETRO MADONIA
CALENDA SINDACO,MARIA RITA IORIO
CALENDA SINDACO,GIOVANNA MARCHESE
CALENDA SINDACO,FLAVIO RONZI
CALENDA SINDACO,CECILIA FRIELINGSDORF
CALENDA SINDACO,GIUSEPPE PALONI
CALENDA SINDACO,EMANUELE PINELLI
CALENDA SINDACO,CESARE GRECO
CALENDA SINDACO,ZORA MIKULICIN
CALENDA SINDACO,ANGELO MANTINI
CALENDA SINDACO,ELISABETTA BIONDI
CALENDA SINDACO,NICOLA BIANCHI
CALENDA SINDACO,PAOLO BALICE
CALENDA SINDACO,CARMEN LAVINIA ORBULESCU
CALENDA SINDACO,MARCO BOZZETTI
CALENDA SINDACO,MARCO UCCIERO
CALENDA SINDACO,ROSSANA DI BIANCO
CALENDA SINDACO,VERONICA DONATI
CALENDA SINDACO,ANTONELLA DE MARIA
CALENDA SINDACO,ANDREA COLUCCI
CALENDA SINDACO,PAOLO MAZZOLI
CALENDA SINDACO,GIOVANNI MONTELLA
CALENDA SINDACO,CORINNA MARZI
CALENDA SINDACO,GIANLUIGI GORI
CALENDA SINDACO,MARTINA COLETTA
CALENDA SINDACO,BRUNO SCHIARAMAZZI
CALENDA SINDACO,ANNA MARIA DEL GATTO
CALENDA SINDACO,GIANCARLO PICCIONE
CALENDA SINDACO,CINZIA BARBARA BELLONE
PARTITO COMUNISTA MARCO RIZZO,MARIA NICOLETTA ALARI
PARTITO COMUNISTA MARCO RIZZO,ANTONELLA DI BIASE
PARTITO COMUNISTA MARCO RIZZO,FABRIZIO MARCHI
PARTITO COMUNISTA MARCO RIZZO,DORA CAVEZZA
PARTITO COMUNISTA MARCO RIZZO,CINZIA ARENA
PARTITO COMUNISTA MARCO RIZZO,CLAUDIA MOLLICA
PARTITO COMUNISTA MARCO RIZZO,CLAUDIO PELLEGRINI
PARTITO COMUNISTA MARCO RIZZO,DAMIANO GRISPO
