LISTA,CANDIDATO
PD PARTITO DEMOCRATICO,ANNARITA LEOBRUNI
PD PARTITO DEMOCRATICO,DINO BACCHETTI
PD PARTITO DEMOCRATICO,FABIO BENINCASA
PD PARTITO DEMOCRATICO,FLAVIO BOROCCI
PD PARTITO DEMOCRATICO,ADRIANO BRESCIA
PD PARTITO DEMOCRATICO,LAURA BRUNETTI
PD PARTITO DEMOCRATICO,MARTINA CARICCIA
PD PARTITO DEMOCRATICO,RAFFAELLA DE CRISTOFARO
PD PARTITO DEMOCRATICO,PAOLO DE PAOLIS
PD PARTITO DEMOCRATICO,DANILA FRUCI
PD PARTITO DEMOCRATICO,ONORINA GALLUCCI
PD PARTITO DEMOCRATICO,FILIPPO IACOMINI
PD PARTITO DEMOCRATICO,MILENA LOMBARDI
PD PARTITO DEMOCRATICO,FRANCESCO LONGINI
PD PARTITO DEMOCRATICO,MARIO PACCA
PD PARTITO DEMOCRATICO,VALERIO PALMACCIO
PD PARTITO DEMOCRATICO,SARAH PELLICCIA
PD PARTITO DEMOCRATICO,RUGGIERO PICCOLO
PD PARTITO DEMOCRATICO,DEBORA PORFIRI
PD PARTITO DEMOCRATICO,FEDERICO PROIETTI
PD PARTITO DEMOCRATICO,SILVIA REMEDIANI
PD PARTITO DEMOCRATICO,GIUSEPPE RINALDI
PD PARTITO DEMOCRATICO,FEDERICA ZIVERI
