LISTA,CANDIDATO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,SILVIA LAZZARI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ENRICA LEO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ANNA LODESERTO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MARIA CRISTINA PANI
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,ORNELLA PUNZO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MARIA CONCETTA ROMANO
ROMA FUTURA FEMMINISTA EGUALITARIA ECOLOGISTA,MARTINA TESTA
POTERE AL POPOLO,BIANCA HAYDEE CLEMENTE
POTERE AL POPOLO,FULVIO PARISI
POTERE AL POPOLO,DAVIDE ANGELILLI
POTERE AL POPOLO,FLAVIO BELLONE
POTERE AL POPOLO,FRANCESCO SCHETTINO
POTERE AL POPOLO,GIAMPIERO MASSIMI
POTERE AL POPOLO,PAOLO BADALI'
POTERE AL POPOLO,PAOLO MARZANO
POTERE AL POPOLO,ALESSANDRO PERRI
POTERE AL POPOLO,FABIO MANFREDI
POTERE AL POPOLO,RITA BEDON
POTERE AL POPOLO,PASQUALE CARNEVALE
POTERE AL POPOLO,STEFANIA CIANFROCCA
POTERE AL POPOLO,CARLA FILOSA
POTERE AL POPOLO,GIOVANNA LANCIA
POTERE AL POPOLO,LAURA MIGLIAVACCA
POTERE AL POPOLO,EMILIO BANCHETTI
POTERE AL POPOLO,AMEL AHMED SAID
POTERE AL POPOLO,VANIA LUCERTINI
PARTITO COMUNISTA MARCO RIZZO,FRANCO MELONI
PARTITO COMUNISTA MARCO RIZZO,DECIO ALEMANNI
PARTITO COMUNISTA MARCO RIZZO,ROMINA BETTI
PARTITO COMUNISTA MARCO RIZZO,MAURO BOTTA
PARTITO COMUNISTA MARCO RIZZO,KATIA CANTELMI
PARTITO COMUNISTA MARCO RIZZO,FIAMMETTA CERULLI
PARTITO COMUNISTA MARCO RIZZO,GIANCARLO D'ANTONI
PARTITO COMUNISTA MARCO RIZZO,PIETRO FIOCCHI
PARTITO COMUNISTA MARCO RIZZO,ANDREA FOGLIO
PARTITO COMUNISTA MARCO RIZZO,KATIUSCIA MALGARINI
PARTITO COMUNISTA MARCO RIZZO,MASSIMO MURU
PARTITO COMUNISTA MARCO RIZZO,ALESSANDRA PANICCI
PARTITO COMUNISTA MARCO RIZZO,MARIA CRISTINA PETRIANNI
PARTITO COMUNISTA MARCO RIZZO,ANDREA PIEVAIOLI
PARTITO COMUNISTA MARCO RIZZO,JACOPO MOSER
PARTITO COMUNISTA MARCO RIZZO,ANTONIO SOGA
PARTITO COMUNISTA MARCO RIZZO,GIUSEPPE TARANTINI
PARTITO COMUNISTA MARCO RIZZO,ALESSIO TONDI
PARTITO COMUNISTA MARCO RIZZO,GABRIELE TORCIGLIANI
PARTITO COMUNISTA MARCO RIZZO,GIUSEPPINA ZINFOLLINO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,PATRIZIA ANGIARI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARIA PIA BRESSI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GIOVANNI CARBONE
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MAURIZIO CIFERRI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARIO CIFERRI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,JOHN CIFERRI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARCO CONCOLATO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARCO DEL BUFALO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ANDREA DI SCIULLO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,GIOVANNI GUGLIANTINI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MARTA ONORATI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,RENZO PESCI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MIRELLA RETICO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,MYRIAM TIDDIA
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ANDREA TORDELLI
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,LUCIANA ALBA VASTANO
ROMA TI RIGUARDA BERDINI SINDACO PARTITO DEL SUD,ROBERTO VILLANI
